compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Ni0.7Hf6.3O10,473.2,1165.577,11.893,14.146999999999998,14.497,90.29299999999999,48.3455,106.7143,0.8119999999999999,9.527,18.2,32.2,90.0851,30.589999999999996,208.6,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.43
Fe3.5Mn3.5O10,178.5,387.74750000000006,9.485,11.095,13.684999999999999,50.75,53.679500000000004,123.3715,0.5705,11.83,38.5,52.5,53.70399999999999,37.17,307.3,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.43
Co0.5Cd4.5O6,229.5,535.2666,7.109999999999999,8.005,8.07,62.3,44.4135,84.626,0.33,8.545,48.5,58.5,43.37500000000001,71.5,486.5,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.43
Co2.0Cd2.0O9,150.0,342.6664,5.4,6.26,7.0,39.6,33.75,67.976,1.32,7.14,34.0,42.0,35.1,62.0,394.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Fe1.6Mn6.4O9,201.6,440.95840000000004,11.008,12.800000000000002,15.712,58.720000000000006,60.22240000000001,138.3824,0.26080000000000003,12.848000000000003,41.6,57.60000000000001,60.4064,19.968,177.92000000000002,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Cr0.5Ta4.5O6,340.5,840.2635500000001,8.344999999999999,9.83,10.71,52.665000000000006,38.88849999999999,78.069,1.773,7.58,15.5,25.5,78.52,38.6,303.5,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.43
Fe4.0Mn4.0O9,204.0,443.14,10.84,12.68,15.64,58.0,61.348,140.99599999999998,0.652,13.52,44.0,60.0,61.376,42.48,351.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Ni1.4Hf5.6O9,442.4,1081.724,11.536,13.734,14.154,85.386,48.916,108.98859999999999,1.6239999999999999,9.953999999999999,22.4,36.4,87.0002,38.08,256.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Ni1.8Hf7.2O10,568.8,1390.7880000000002,14.832,17.658,18.198,109.782,62.891999999999996,140.1282,2.088,12.798000000000002,28.8,46.8,111.85740000000001,48.959999999999994,329.4,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.43
Fe1.6Cd6.4O9,348.80000000000007,808.7152000000001,11.328,12.800000000000002,13.216000000000001,95.2,70.2064,137.28160000000003,0.26080000000000003,13.744000000000002,73.6,89.60000000000001,67.95840000000001,105.60000000000001,748.8000000000001,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Fe2.5Mn2.5O8,127.5,276.9625,6.775,7.925000000000001,9.774999999999999,36.25,38.3425,88.1225,0.40750000000000003,8.45,27.5,37.5,38.36,26.55,219.5,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.43
Ni0.9Hf8.1O10,608.4,1498.599,15.290999999999999,18.189,18.639,116.091,62.1585,137.20409999999998,1.044,12.248999999999999,23.4,41.4,115.82369999999999,39.33,268.2,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.43
Co2.0Cd2.0O7,150.0,342.6664,5.4,6.26,7.0,39.6,33.75,67.976,1.32,7.14,34.0,42.0,35.1,62.0,394.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.43
Ni1.6Hf6.4O9,505.6,1236.256,13.184000000000001,15.696000000000002,16.176000000000002,97.584,55.90400000000001,124.5584,1.8559999999999999,11.376000000000001,25.6,41.6,99.42880000000001,43.52,292.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Ni0.8Hf7.2O9,540.8,1332.0880000000002,13.591999999999999,16.168,16.568,103.19200000000001,55.252,121.95920000000001,0.9279999999999999,10.888000000000002,20.8,36.8,102.9544,34.96,238.39999999999998,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Co0.8Cd3.2O7,175.20000000000002,406.8265600000001,5.616,6.368000000000001,6.5920000000000005,47.28,35.0856,67.76960000000001,0.528,6.912000000000001,37.6,45.60000000000001,34.800000000000004,58.400000000000006,390.40000000000003,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.43
Ni1.4Hf5.6O10,442.4,1081.724,11.536,13.734,14.154,85.386,48.916,108.98859999999999,1.6239999999999999,9.953999999999999,22.4,36.4,87.0002,38.08,256.2,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.43
Fe3.5Mn3.5O9,178.5,387.74750000000006,9.485,11.095,13.684999999999999,50.75,53.679500000000004,123.3715,0.5705,11.83,38.5,52.5,53.70399999999999,37.17,307.3,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.43
Cr0.3Pd2.7O8,131.4,302.8788,4.17,5.061,6.021000000000001,26.199,24.540000000000003,57.1824,1.7037000000000002,6.4380000000000015,28.2,45.0,34.6191,29.37,222.6,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Cr0.6Pd2.4O7,124.79999999999998,286.55760000000004,4.17,5.052,5.981999999999999,25.698,24.068999999999996,56.224799999999995,1.7364,6.276,26.4,42.0,33.1692,28.740000000000002,229.2,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Cr0.6Pd2.4O5,124.79999999999998,286.55760000000004,4.17,5.052,5.981999999999999,25.698,24.068999999999996,56.224799999999995,1.7364,6.276,26.4,42.0,33.1692,28.740000000000002,229.2,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Fe1.5Os1.5O7,153.0,369.0704999999999,4.140000000000001,5.115,6.15,23.384999999999998,24.9195,52.1235,1.8945,6.045,18.0,24.0,45.696,33.0,252.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Cr0.6Pd2.4O8,124.79999999999998,286.55760000000004,4.17,5.052,5.981999999999999,25.698,24.068999999999996,56.224799999999995,1.7364,6.276,26.4,42.0,33.1692,28.740000000000002,229.2,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Cr0.3Pd2.7O10,131.4,302.8788,4.17,5.061,6.021000000000001,26.199,24.540000000000003,57.1824,1.7037000000000002,6.4380000000000015,28.2,45.0,34.6191,29.37,222.6,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Fe0.6Pd2.4O10,125.99999999999999,288.8682,4.128,4.992,6.012,25.619999999999997,24.7506,57.413399999999996,1.4346,6.378,27.6,43.199999999999996,33.5796,30.0,220.79999999999998,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Cr0.3Pd2.7O7,131.4,302.8788,4.17,5.061,6.021000000000001,26.199,24.540000000000003,57.1824,1.7037000000000002,6.4380000000000015,28.2,45.0,34.6191,29.37,222.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Pd3O10,138.0,319.20000000000005,4.17,5.07,6.0600000000000005,26.700000000000003,25.011,58.14,1.6710000000000003,6.6000000000000005,30.0,48.0,36.069,30.0,216.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Fe1.5Os1.5O8,153.0,369.0704999999999,4.140000000000001,5.115,6.15,23.384999999999998,24.9195,52.1235,1.8945,6.045,18.0,24.0,45.696,33.0,252.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Fe0.3Pd2.7O10,132.0,304.0341,4.149,5.031,6.0360000000000005,26.16,24.8808,57.7767,1.5528000000000002,6.489000000000002,28.8,45.6,34.8243,30.0,218.4,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Co0.6Pd2.4O10,126.6,290.71992,4.092,4.968,6.0,25.38,24.737399999999997,56.75999999999999,1.7328000000000001,6.408,28.2,43.8,34.1952,34.2,232.79999999999998,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Ni0.6Re2.4O10,196.8,482.1168,4.367999999999999,5.406,6.185999999999999,25.194,23.496,42.245400000000004,1.056,5.7059999999999995,16.8,22.8,55.7898,21.84,169.79999999999998,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Fe1.5Os1.5O10,153.0,369.0704999999999,4.140000000000001,5.115,6.15,23.384999999999998,24.9195,52.1235,1.8945,6.045,18.0,24.0,45.696,33.0,252.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Co0.3Pd2.7O5,132.3,304.95996,4.131,5.019,6.03,26.04,24.874200000000002,57.45,1.7019000000000002,6.504000000000001,29.1,45.900000000000006,35.1321,32.1,224.4,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Ni0.6Pd2.4O7,127.19999999999999,290.58000000000004,4.08,4.95,5.826,25.314,24.592799999999997,57.413399999999996,2.0328,6.426,28.8,44.4,34.196999999999996,32.4,227.39999999999998,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Co0.6Pd2.4O5,126.6,290.71992,4.092,4.968,6.0,25.38,24.737399999999997,56.75999999999999,1.7328000000000001,6.408,28.2,43.8,34.1952,34.2,232.79999999999998,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Co0.3Pd2.7O7,132.3,304.95996,4.131,5.019,6.03,26.04,24.874200000000002,57.45,1.7019000000000002,6.504000000000001,29.1,45.900000000000006,35.1321,32.1,224.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Co0.6Pd2.4O7,126.6,290.71992,4.092,4.968,6.0,25.38,24.737399999999997,56.75999999999999,1.7328000000000001,6.408,28.2,43.8,34.1952,34.2,232.79999999999998,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Ni0.6Re2.4O5,196.8,482.1168,4.367999999999999,5.406,6.185999999999999,25.194,23.496,42.245400000000004,1.056,5.7059999999999995,16.8,22.8,55.7898,21.84,169.79999999999998,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Co0.3Pd2.7O8,132.3,304.95996,4.131,5.019,6.03,26.04,24.874200000000002,57.45,1.7019000000000002,6.504000000000001,29.1,45.900000000000006,35.1321,32.1,224.4,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Ni0.6Re2.4O7,196.8,482.1168,4.367999999999999,5.406,6.185999999999999,25.194,23.496,42.245400000000004,1.056,5.7059999999999995,16.8,22.8,55.7898,21.84,169.79999999999998,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Co0.6Pd2.4O8,126.6,290.71992,4.092,4.968,6.0,25.38,24.737399999999997,56.75999999999999,1.7328000000000001,6.408,28.2,43.8,34.1952,34.2,232.79999999999998,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Cr0.3Pd2.7O5,131.4,302.8788,4.17,5.061,6.021000000000001,26.199,24.540000000000003,57.1824,1.7037000000000002,6.4380000000000015,28.2,45.0,34.6191,29.37,222.6,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Fe1.5Os1.5O5,153.0,369.0704999999999,4.140000000000001,5.115,6.15,23.384999999999998,24.9195,52.1235,1.8945,6.045,18.0,24.0,45.696,33.0,252.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Co1.5Re1.5O8,153.0,367.71029999999996,4.155,5.1,6.135,23.325,23.6415,45.209999999999994,1.2149999999999999,5.67,18.0,24.0,44.88,33.9,222.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Fe0.3Pd2.7O8,132.0,304.0341,4.149,5.031,6.0360000000000005,26.16,24.8808,57.7767,1.5528000000000002,6.489000000000002,28.8,45.6,34.8243,30.0,218.4,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Mn0.6Pd2.4O10,125.39999999999999,288.32280000000003,4.17,5.022,6.029999999999999,25.8,24.469199999999997,56.75999999999999,1.3368,6.21,27.0,42.6,33.337199999999996,24.372,177.48,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Mn1.5Os1.5O8,151.5,367.707,4.245,5.19,6.195,23.835,24.216,50.489999999999995,1.6500000000000001,5.625,16.5,22.5,45.089999999999996,18.93,143.7,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Ni0.6Pd2.4O8,127.19999999999999,290.58000000000004,4.08,4.95,5.826,25.314,24.592799999999997,57.413399999999996,2.0328,6.426,28.8,44.4,34.196999999999996,32.4,227.39999999999998,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Ni0.3Pd2.7O10,132.6,304.89000000000004,4.125,5.01,5.9430000000000005,26.007,24.801900000000003,57.7767,1.8519,6.513000000000002,29.4,46.2,35.133,31.2,221.70000000000002,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Mn1.5Os1.5O7,151.5,367.707,4.245,5.19,6.195,23.835,24.216,50.489999999999995,1.6500000000000001,5.625,16.5,22.5,45.089999999999996,18.93,143.7,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Ni0.6Pd2.4O10,127.19999999999999,290.58000000000004,4.08,4.95,5.826,25.314,24.592799999999997,57.413399999999996,2.0328,6.426,28.8,44.4,34.196999999999996,32.4,227.39999999999998,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Mn1.5Os1.5O5,151.5,367.707,4.245,5.19,6.195,23.835,24.216,50.489999999999995,1.6500000000000001,5.625,16.5,22.5,45.089999999999996,18.93,143.7,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Fe1.5Re1.5O5,151.5,363.081,4.245,5.16,6.165,23.924999999999997,23.674500000000002,46.843500000000006,0.4695,5.595,16.5,22.5,43.341,23.4,192.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Fe1.5Re1.5O7,151.5,363.081,4.245,5.16,6.165,23.924999999999997,23.674500000000002,46.843500000000006,0.4695,5.595,16.5,22.5,43.341,23.4,192.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Fe1.5Re1.5O8,151.5,363.081,4.245,5.16,6.165,23.924999999999997,23.674500000000002,46.843500000000006,0.4695,5.595,16.5,22.5,43.341,23.4,192.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Ni0.3Pd2.7O5,132.6,304.89000000000004,4.125,5.01,5.9430000000000005,26.007,24.801900000000003,57.7767,1.8519,6.513000000000002,29.4,46.2,35.133,31.2,221.70000000000002,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Fe1.5Re1.5O10,151.5,363.081,4.245,5.16,6.165,23.924999999999997,23.674500000000002,46.843500000000006,0.4695,5.595,16.5,22.5,43.341,23.4,192.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Pd3O5,138.0,319.20000000000005,4.17,5.07,6.0600000000000005,26.700000000000003,25.011,58.14,1.6710000000000003,6.6000000000000005,30.0,48.0,36.069,30.0,216.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Pd3O7,138.0,319.20000000000005,4.17,5.07,6.0600000000000005,26.700000000000003,25.011,58.14,1.6710000000000003,6.6000000000000005,30.0,48.0,36.069,30.0,216.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Pd3O8,138.0,319.20000000000005,4.17,5.07,6.0600000000000005,26.700000000000003,25.011,58.14,1.6710000000000003,6.6000000000000005,30.0,48.0,36.069,30.0,216.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Mn0.3Pd2.7O10,131.7,303.76140000000004,4.17,5.045999999999999,6.045000000000001,26.25,24.7401,57.45,1.5039000000000002,6.405000000000001,28.5,45.300000000000004,34.7031,27.186,196.74,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Mn0.6Pd2.4O8,125.39999999999999,288.32280000000003,4.17,5.022,6.029999999999999,25.8,24.469199999999997,56.75999999999999,1.3368,6.21,27.0,42.6,33.337199999999996,24.372,177.48,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Mn0.3Pd2.7O8,131.7,303.76140000000004,4.17,5.045999999999999,6.045000000000001,26.25,24.7401,57.45,1.5039000000000002,6.405000000000001,28.5,45.300000000000004,34.7031,27.186,196.74,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Fe0.3Pd2.7O5,132.0,304.0341,4.149,5.031,6.0360000000000005,26.16,24.8808,57.7767,1.5528000000000002,6.489000000000002,28.8,45.6,34.8243,30.0,218.4,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Cr0.6Pd2.4O10,124.79999999999998,286.55760000000004,4.17,5.052,5.981999999999999,25.698,24.068999999999996,56.224799999999995,1.7364,6.276,26.4,42.0,33.1692,28.740000000000002,229.2,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Fe0.6Pd2.4O7,125.99999999999999,288.8682,4.128,4.992,6.012,25.619999999999997,24.7506,57.413399999999996,1.4346,6.378,27.6,43.199999999999996,33.5796,30.0,220.79999999999998,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Fe0.3Pd2.7O7,132.0,304.0341,4.149,5.031,6.0360000000000005,26.16,24.8808,57.7767,1.5528000000000002,6.489000000000002,28.8,45.6,34.8243,30.0,218.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Ni0.3Pd2.7O7,132.6,304.89000000000004,4.125,5.01,5.9430000000000005,26.007,24.801900000000003,57.7767,1.8519,6.513000000000002,29.4,46.2,35.133,31.2,221.70000000000002,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Ni0.3Pd2.7O8,132.6,304.89000000000004,4.125,5.01,5.9430000000000005,26.007,24.801900000000003,57.7767,1.8519,6.513000000000002,29.4,46.2,35.133,31.2,221.70000000000002,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Co1.5Re1.5O10,153.0,367.71029999999996,4.155,5.1,6.135,23.325,23.6415,45.209999999999994,1.2149999999999999,5.67,18.0,24.0,44.88,33.9,222.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Ni0.6Re2.4O8,196.8,482.1168,4.367999999999999,5.406,6.185999999999999,25.194,23.496,42.245400000000004,1.056,5.7059999999999995,16.8,22.8,55.7898,21.84,169.79999999999998,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Fe0.6Pd2.4O8,125.99999999999999,288.8682,4.128,4.992,6.012,25.619999999999997,24.7506,57.413399999999996,1.4346,6.378,27.6,43.199999999999996,33.5796,30.0,220.79999999999998,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.44
Co1.5Re1.5O7,153.0,367.71029999999996,4.155,5.1,6.135,23.325,23.6415,45.209999999999994,1.2149999999999999,5.67,18.0,24.0,44.88,33.9,222.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Ni0.6Pd2.4O5,127.19999999999999,290.58000000000004,4.08,4.95,5.826,25.314,24.592799999999997,57.413399999999996,2.0328,6.426,28.8,44.4,34.196999999999996,32.4,227.39999999999998,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Mn1.5Os1.5O10,151.5,367.707,4.245,5.19,6.195,23.835,24.216,50.489999999999995,1.6500000000000001,5.625,16.5,22.5,45.089999999999996,18.93,143.7,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Mn0.3Pd2.7O5,131.7,303.76140000000004,4.17,5.045999999999999,6.045000000000001,26.25,24.7401,57.45,1.5039000000000002,6.405000000000001,28.5,45.300000000000004,34.7031,27.186,196.74,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Mn0.6Pd2.4O5,125.39999999999999,288.32280000000003,4.17,5.022,6.029999999999999,25.8,24.469199999999997,56.75999999999999,1.3368,6.21,27.0,42.6,33.337199999999996,24.372,177.48,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Mn0.3Pd2.7O7,131.7,303.76140000000004,4.17,5.045999999999999,6.045000000000001,26.25,24.7401,57.45,1.5039000000000002,6.405000000000001,28.5,45.300000000000004,34.7031,27.186,196.74,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Mn0.6Pd2.4O7,125.39999999999999,288.32280000000003,4.17,5.022,6.029999999999999,25.8,24.469199999999997,56.75999999999999,1.3368,6.21,27.0,42.6,33.337199999999996,24.372,177.48,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
Fe0.6Pd2.4O5,125.99999999999999,288.8682,4.128,4.992,6.012,25.619999999999997,24.7506,57.413399999999996,1.4346,6.378,27.6,43.199999999999996,33.5796,30.0,220.79999999999998,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Co1.5Re1.5O5,153.0,367.71029999999996,4.155,5.1,6.135,23.325,23.6415,45.209999999999994,1.2149999999999999,5.67,18.0,24.0,44.88,33.9,222.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.44
Co0.3Pd2.7O10,132.3,304.95996,4.131,5.019,6.03,26.04,24.874200000000002,57.45,1.7019000000000002,6.504000000000001,29.1,45.900000000000006,35.1321,32.1,224.4,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.44
Mn2.0Nb2.0O7,132.0,295.6888,6.06,7.18,8.08,36.54,28.386000000000003,62.76,1.784,6.300000000000001,18.0,24.0,32.08,14.64,123.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.44
