compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mn0.4Mo3.6O7,161.2,367.3592,6.1,7.484,8.312,36.8,28.5048,65.044,2.682,8.396,20,24.4,39.996,72.248,503.52,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Mn0.5Mo4.5O6,201.5,459.199,7.625,9.355,10.39,46,35.631,81.305,3.3525,10.495,25,30.5,49.995,90.31,629.4,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
Cr0.8Os3.2O7,262.4,650.2368,5.72,7.248,8.424,32.952,33.2856,66.0064,4.0528,8.368,22.4,30.4,78.04,44.72,356.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Cr0.7Os6.3O10,495.6,1234.6572,10.045,12.817,14.931,58.548,59.6099,115.7856,7.3962,15.022,40.6,54.6,147.35,81.13,620.2,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr3.5Os3.5O10,350,847.686,9.905,12.285,14.175,55.02,54.1695,114.688,6.181,13.51,35,49,104.23,69.65,637,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr4.5Mo4.5O10,297,665.712,13.185,16.02,17.91,74.835,62.3655,145.611,6.3495,17.19,40.5,54,78.615,125.55,1048.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co0.3Os2.7O8,213.3,531.21996,4.266,5.451,6.408,24.933,25.8813,49.89,3.168,6.504,18.3,24.3,63.663,37.5,267.6,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Co0.6Os2.4O8,198.6,491.83992,4.212,5.352,6.336,24.396,25.6326,50.04,3.036,6.408,18.6,24.6,59.556,39,271.2,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Co0.3Os2.7O10,213.3,531.21996,4.266,5.451,6.408,24.933,25.8813,49.89,3.168,6.504,18.3,24.3,63.663,37.5,267.6,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co0.6Os2.4O10,198.6,491.83992,4.212,5.352,6.336,24.396,25.6326,50.04,3.036,6.408,18.6,24.6,59.556,39,271.2,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co0.4Os3.6O5,284.4,708.29328,5.688,7.268,8.544,33.244,34.5084,66.52,4.224,8.672,24.4,32.4,84.884,50,356.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Co0.8Os3.2O5,264.8,655.78656,5.616,7.136,8.448,32.528,34.1768,66.72,4.048,8.544,24.8,32.8,79.408,52,361.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Co2.0Os2.0O5,206,498.2664,5.4,6.74,8.16,30.38,33.182,67.32,3.52,8.16,26,34,62.98,58,376,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Co0.4Os3.6O7,284.4,708.29328,5.688,7.268,8.544,33.244,34.5084,66.52,4.224,8.672,24.4,32.4,84.884,50,356.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co0.8Os3.2O7,264.8,655.78656,5.616,7.136,8.448,32.528,34.1768,66.72,4.048,8.544,24.8,32.8,79.408,52,361.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co2.0Os2.0O7,206,498.2664,5.4,6.74,8.16,30.38,33.182,67.32,3.52,8.16,26,34,62.98,58,376,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co0.4Os3.6O9,284.4,708.29328,5.688,7.268,8.544,33.244,34.5084,66.52,4.224,8.672,24.4,32.4,84.884,50,356.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co0.8Os3.2O9,264.8,655.78656,5.616,7.136,8.448,32.528,34.1768,66.72,4.048,8.544,24.8,32.8,79.408,52,361.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co2.0Os2.0O9,206,498.2664,5.4,6.74,8.16,30.38,33.182,67.32,3.52,8.16,26,34,62.98,58,376,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co0.5Os4.5O6,355.5,885.3666,7.11,9.085,10.68,41.555,43.1355,83.15,5.28,10.84,30.5,40.5,106.105,62.5,446,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
CoOs4.0O6,331,819.7332,7.02,8.92,10.56,40.66,42.721,83.4,5.06,10.68,31,41,99.26,65,452,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
Co2.5Os2.5O6,257.5,622.833,6.75,8.425,10.2,37.975,41.4775,84.15,4.4,10.2,32.5,42.5,78.725,72.5,470,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
Cr0.8Os7.2O9,566.4,1411.0368,11.48,14.648,17.064,66.912,68.1256,132.3264,8.4528,17.168,46.4,62.4,168.4,92.72,708.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Cr1.6Os6.4O9,524.8,1300.4736,11.44,14.496,16.848,65.904,66.5712,132.0128,8.1056,16.736,44.8,60.8,156.08,89.44,713.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Cr4.0Os4.0O9,400,968.784,11.32,14.04,16.2,62.88,61.908,131.072,7.064,15.44,40,56,119.12,79.6,728,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Cr0.9Os8.1O10,637.2,1587.4164,12.915,16.479,19.197,75.276,76.6413,148.8672,9.5094,19.314,52.2,70.2,189.45,104.31,797.4,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr1.8Os7.2O10,590.4,1463.0328,12.87,16.308,18.954,74.142,74.8926,148.5144,9.1188,18.828,50.4,68.4,175.59,100.62,802.8,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr4.5Os4.5O10,450,1089.882,12.735,15.795,18.225,70.74,69.6465,147.456,7.947,17.37,45,63,134.01,89.55,819,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr1.4Os5.6O10,459.2,1137.9144,10.01,12.684,14.742,57.666,58.2498,115.5112,7.0924,14.644,39.2,53.2,136.57,78.26,624.4,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
CoOs4.0O9,331,819.7332,7.02,8.92,10.56,40.66,42.721,83.4,5.06,10.68,31,41,99.26,65,452,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co2.5Os2.5O8,257.5,622.833,6.75,8.425,10.2,37.975,41.4775,84.15,4.4,10.2,32.5,42.5,78.725,72.5,470,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
CoOs4.0O8,331,819.7332,7.02,8.92,10.56,40.66,42.721,83.4,5.06,10.68,31,41,99.26,65,452,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Co0.5Os4.5O8,355.5,885.3666,7.11,9.085,10.68,41.555,43.1355,83.15,5.28,10.84,30.5,40.5,106.105,62.5,446,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Co2.5Os2.5O7,257.5,622.833,6.75,8.425,10.2,37.975,41.4775,84.15,4.4,10.2,32.5,42.5,78.725,72.5,470,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
CoOs4.0O7,331,819.7332,7.02,8.92,10.56,40.66,42.721,83.4,5.06,10.68,31,41,99.26,65,452,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co0.5Os4.5O7,355.5,885.3666,7.11,9.085,10.68,41.555,43.1355,83.15,5.28,10.84,30.5,40.5,106.105,62.5,446,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co0.5Os4.5O9,355.5,885.3666,7.11,9.085,10.68,41.555,43.1355,83.15,5.28,10.84,30.5,40.5,106.105,62.5,446,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Ni0.8Au7.2O9,591.2,1465.1188,10.784,13.72,13.256,78.712,72.532,162.2792,17.5528,19.816,78.4,87.2,146.0824,335.2,2376.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Cr0.4Os3.6O7,283.2,705.5184,5.74,7.324,8.532,33.456,34.0628,66.1632,4.2264,8.584,23.2,31.2,84.2,46.36,354.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Cr2.0Os2.0O5,200,484.392,5.66,7.02,8.1,31.44,30.954,65.536,3.532,7.72,20,28,59.56,39.8,364,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Mn1.6Mo6.4O9,308.8,701.9168,12.08,14.736,16.528,72,57.2832,130.816,4.768,16.304,40,49.6,77.744,128.992,902.08,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn4.0Mo4.0O9,268,603.512,11.72,14.04,16.24,67.2,58.104,133,2.98,14.84,40,52,71,82.48,587.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn0.9Mo8.1O10,362.7,826.5582,13.725,16.839,18.702,82.8,64.1358,146.349,6.0345,18.891,45,54.9,89.991,162.558,1132.92,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Mn1.8Mo7.2O10,347.4,789.6564,13.59,16.578,18.594,81,64.4436,147.168,5.364,18.342,45,55.8,87.462,145.116,1014.84,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Mn4.5Mo4.5O10,301.5,678.951,13.185,15.795,18.27,75.6,65.367,149.625,3.3525,16.695,45,58.5,79.875,92.79,660.6,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co0.7Os6.3O10,497.7,1239.51324,9.954,12.719,14.952,58.177,60.3897,116.41,7.392,15.176,42.7,56.7,148.547,87.5,624.4,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co1.4Os5.6O10,463.4,1147.62648,9.828,12.488,14.784,56.924,59.8094,116.76,7.084,14.952,43.4,57.4,138.964,91,632.8,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co3.5Os3.5O10,360.5,871.9662,9.45,11.795,14.28,53.165,58.0685,117.81,6.16,14.28,45.5,59.5,110.215,101.5,658,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co0.8Os7.2O9,568.8,1416.58656,11.376,14.536,17.088,66.488,69.0168,133.04,8.448,17.344,48.8,64.8,169.768,100,713.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co1.6Os6.4O9,529.6,1311.57312,11.232,14.272,16.896,65.056,68.3536,133.44,8.096,17.088,49.6,65.6,158.816,104,723.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co4.0Os4.0O9,412,996.5328,10.8,13.48,16.32,60.76,66.364,134.64,7.04,16.32,52,68,125.96,116,752,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co0.9Os8.1O10,639.9,1593.65988,12.798,16.353,19.224,74.799,77.6439,149.67,9.504,19.512,54.9,72.9,190.989,112.5,802.8,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co1.8Os7.2O10,595.8,1475.51976,12.636,16.056,19.008,73.188,76.8978,150.12,9.108,19.224,55.8,73.8,178.668,117,813.6,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co4.5Os4.5O10,463.5,1121.0994,12.15,15.165,18.36,68.355,74.6595,151.47,7.92,18.36,58.5,76.5,141.705,130.5,846,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Fe0.4Mo3.6O5,161.6,367.7228,6.072,7.464,8.3,36.68,28.6924,65.4796,2.7472,8.508,20.4,24.8,40.1576,76,532.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Fe0.8Mo3.2O5,155.2,351.6856,5.984,7.328,8.24,35.76,29.0168,66.2792,2.5144,8.376,20.8,25.6,39.1952,72,508.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Fe0.4Mo3.6O7,161.6,367.7228,6.072,7.464,8.3,36.68,28.6924,65.4796,2.7472,8.508,20.4,24.8,40.1576,76,532.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Fe0.5Mo4.5O7,202,459.6535,7.59,9.33,10.375,45.85,35.8655,81.8495,3.434,10.635,25.5,31,50.197,95,665.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Ni1.4Re5.6O9,459.2,1124.9392,10.192,12.614,14.434,58.786,54.824,98.5726,2.464,13.314,39.2,53.2,130.1762,50.96,396.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Ni3.5Re3.5O9,360.5,857.1745,9.625,11.795,13.3,54.04,54.32,109.3015,4.585,13.335,45.5,59.5,104.7305,68.6,486.5,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Ni1.4Re5.6O10,459.2,1124.9392,10.192,12.614,14.434,58.786,54.824,98.5726,2.464,13.314,39.2,53.2,130.1762,50.96,396.2,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Ni3.5Re3.5O10,360.5,857.1745,9.625,11.795,13.3,54.04,54.32,109.3015,4.585,13.335,45.5,59.5,104.7305,68.6,486.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Ni1.6Re6.4O9,524.8,1285.6448,11.648,14.416,16.496,67.184,62.656,112.6544,2.816,15.216,44.8,60.8,148.7728,58.24,452.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn0.8Mo7.2O9,322.4,734.7184,12.2,14.968,16.624,73.6,57.0096,130.088,5.364,16.792,40,48.8,79.992,144.496,1007.04,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Cr0.8Ir3.2O9,265.6,656.7008,5.624,7.088,7.976,33.112,34.5976,66.0064,5.5568,8.368,25.6,33.6,77.944,73.52,555.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Ni1.8Re7.2O10,590.4,1446.3504,13.104,16.218,18.558,75.582,70.488,126.7362,3.168,17.118,50.4,68.4,167.3694,65.52,509.4,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Fe0.5Mo4.5O6,202,459.6535,7.59,9.33,10.375,45.85,35.8655,81.8495,3.434,10.635,25.5,31,50.197,95,665.5,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
Ni4.5Re4.5O10,463.5,1102.0815,12.375,15.165,17.1,69.48,69.84,140.5305,5.895,17.145,58.5,76.5,134.6535,88.2,625.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Fe0.8Mo3.2O9,155.2,351.6856,5.984,7.328,8.24,35.76,29.0168,66.2792,2.5144,8.376,20.8,25.6,39.1952,72,508.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Fe0.4Mo3.6O9,161.6,367.7228,6.072,7.464,8.3,36.68,28.6924,65.4796,2.7472,8.508,20.4,24.8,40.1576,76,532.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Fe0.8Mo3.2O7,155.2,351.6856,5.984,7.328,8.24,35.76,29.0168,66.2792,2.5144,8.376,20.8,25.6,39.1952,72,508.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
FeMo4.0O6,194,439.607,7.48,9.16,10.3,44.7,36.271,82.849,3.143,10.47,26,32,48.994,90,636,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
Mn0.5Mo4.5O8,201.5,459.199,7.625,9.355,10.39,46,35.631,81.305,3.3525,10.495,25,30.5,49.995,90.31,629.4,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Mn3.5Mo3.5O10,234.5,528.073,10.255,12.285,14.21,58.8,50.841,116.375,2.6075,12.985,35,45.5,62.125,72.17,513.8,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Mn0.7Mo6.3O10,282.1,642.8786,10.675,13.097,14.546,64.4,49.8834,113.827,4.6935,14.693,35,42.7,69.993,126.434,881.16,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr0.8Os3.2O5,262.4,650.2368,5.72,7.248,8.424,32.952,33.2856,66.0064,4.0528,8.368,22.4,30.4,78.04,44.72,356.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
MnMo4.0O8,193,438.698,7.55,9.21,10.33,45,35.802,81.76,2.98,10.19,25,31,48.59,80.62,563.8,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Cr0.4Os3.6O5,283.2,705.5184,5.74,7.324,8.532,33.456,34.0628,66.1632,4.2264,8.584,23.2,31.2,84.2,46.36,354.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Cr0.6Os2.4O10,196.8,487.6776,4.29,5.436,6.318,24.714,24.9642,49.5048,3.0396,6.276,16.8,22.8,58.53,33.54,267.6,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr0.3Os2.7O10,212.4,529.1388,4.305,5.493,6.399,25.092,25.5471,49.6224,3.1698,6.438,17.4,23.4,63.15,34.77,265.8,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Cr0.6Os2.4O8,196.8,487.6776,4.29,5.436,6.318,24.714,24.9642,49.5048,3.0396,6.276,16.8,22.8,58.53,33.54,267.6,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Cr0.3Os2.7O8,212.4,529.1388,4.305,5.493,6.399,25.092,25.5471,49.6224,3.1698,6.438,17.4,23.4,63.15,34.77,265.8,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Cr0.6Os2.4O7,196.8,487.6776,4.29,5.436,6.318,24.714,24.9642,49.5048,3.0396,6.276,16.8,22.8,58.53,33.54,267.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Cr0.3Os2.7O7,212.4,529.1388,4.305,5.493,6.399,25.092,25.5471,49.6224,3.1698,6.438,17.4,23.4,63.15,34.77,265.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Cr0.6Os2.4O5,196.8,487.6776,4.29,5.436,6.318,24.714,24.9642,49.5048,3.0396,6.276,16.8,22.8,58.53,33.54,267.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Cr0.3Os2.7O5,212.4,529.1388,4.305,5.493,6.399,25.092,25.5471,49.6224,3.1698,6.438,17.4,23.4,63.15,34.77,265.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.15
Co2.5Os2.5O9,257.5,622.833,6.75,8.425,10.2,37.975,41.4775,84.15,4.4,10.2,32.5,42.5,78.725,72.5,470,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co0.6Os5.4O7,426.6,1062.43992,8.532,10.902,12.816,49.866,51.7626,99.78,6.336,13.008,36.6,48.6,127.326,75,535.2,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co1.2Os4.8O7,397.2,983.67984,8.424,10.704,12.672,48.792,51.2652,100.08,6.072,12.816,37.2,49.2,119.112,78,542.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co3.0Os3.0O7,309,747.3996,8.1,10.11,12.24,45.57,49.773,100.98,5.28,12.24,39,51,94.47,87,564,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co0.7Os6.3O8,497.7,1239.51324,9.954,12.719,14.952,58.177,60.3897,116.41,7.392,15.176,42.7,56.7,148.547,87.5,624.4,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Co1.4Os5.6O8,463.4,1147.62648,9.828,12.488,14.784,56.924,59.8094,116.76,7.084,14.952,43.4,57.4,138.964,91,632.8,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Mn3.5Mo3.5O9,234.5,528.073,10.255,12.285,14.21,58.8,50.841,116.375,2.6075,12.985,35,45.5,62.125,72.17,513.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn1.4Mo5.6O9,270.2,614.1772,10.57,12.894,14.462,63,50.1228,114.464,4.172,14.266,35,43.4,68.026,112.868,789.32,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn0.7Mo6.3O9,282.1,642.8786,10.675,13.097,14.546,64.4,49.8834,113.827,4.6935,14.693,35,42.7,69.993,126.434,881.16,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn3.5Mo3.5O8,234.5,528.073,10.255,12.285,14.21,58.8,50.841,116.375,2.6075,12.985,35,45.5,62.125,72.17,513.8,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Mn1.4Mo5.6O8,270.2,614.1772,10.57,12.894,14.462,63,50.1228,114.464,4.172,14.266,35,43.4,68.026,112.868,789.32,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Mn0.7Mo6.3O8,282.1,642.8786,10.675,13.097,14.546,64.4,49.8834,113.827,4.6935,14.693,35,42.7,69.993,126.434,881.16,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Mn1.4Mo5.6O10,270.2,614.1772,10.57,12.894,14.462,63,50.1228,114.464,4.172,14.266,35,43.4,68.026,112.868,789.32,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.15
Co3.5Os3.5O9,360.5,871.9662,9.45,11.795,14.28,53.165,58.0685,117.81,6.16,14.28,45.5,59.5,110.215,101.5,658,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn0.6Mo5.4O7,241.8,551.0388,9.15,11.226,12.468,55.2,42.7572,97.566,4.023,12.594,30,36.6,59.994,108.372,755.28,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Co1.4Os5.6O9,463.4,1147.62648,9.828,12.488,14.784,56.924,59.8094,116.76,7.084,14.952,43.4,57.4,138.964,91,632.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
MnMo4.0O9,193,438.698,7.55,9.21,10.33,45,35.802,81.76,2.98,10.19,25,31,48.59,80.62,563.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn0.5Mo4.5O9,201.5,459.199,7.625,9.355,10.39,46,35.631,81.305,3.3525,10.495,25,30.5,49.995,90.31,629.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co0.7Os6.3O9,497.7,1239.51324,9.954,12.719,14.952,58.177,60.3897,116.41,7.392,15.176,42.7,56.7,148.547,87.5,624.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Co3.5Os3.5O8,360.5,871.9662,9.45,11.795,14.28,53.165,58.0685,117.81,6.16,14.28,45.5,59.5,110.215,101.5,658,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.15
Mn1.2Mo4.8O7,231.6,526.4376,9.06,11.052,12.396,54,42.9624,98.112,3.576,12.228,30,37.2,58.308,96.744,676.56,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.15
Cr2.0Ir2.0O9,202,488.432,5.6,6.92,7.82,31.54,31.774,65.536,4.472,7.72,22,30,59.5,57.8,488,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
Mn0.5Au4.5O9,368,913.81825,6.815,8.635,8.455,49.6,45.2295,100.88,10.3905,12.205,47.5,53,90.585,202.81,1443.9,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.15
CrIr4.0O6,332,820.876,7.03,8.86,9.97,41.39,43.247,82.508,6.946,10.46,32,42,97.43,91.9,694,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.15
